"locus"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"PROKKA_01280_igbot"	1.89526123260957	-0.302521368013838	0.209679754666794	-1.64568840321849	0.0998279278121385	NA
"PROKKA_01280_sense"	32.8917529154141	-0.0894505196528691	0.275615735162495	-0.324387597504884	0.745644608290517	0.999614234190279
"PROKKA_01281_sense"	34.2472172739131	0.0460001168052302	0.277414275925257	0.165933363727184	0.868209390989497	0.999614234190279
"PROKKA_01281_antis"	2.40211507733381	-0.109315225819145	0.225769954790215	-0.494508311618906	0.620947237872602	NA
"PROKKA_01282_igbot"	1.90168885256817	-0.0625708882191258	0.202839695909974	-0.304977604346515	0.760383209418347	NA
"PROKKA_01282_sense"	7.1453911012751	0.40544271677735	0.284831822553704	1.43002166480302	0.152710801174156	NA
"PROKKA_01282_antis"	3.00332262370075	-0.357149243598169	0.241717913154035	-1.49502345576819	0.134908320716411	NA
"PROKKA_01283_igtop"	2.77219920307038	-0.0416494847612469	0.233813109938519	-0.183133991418106	0.854692885467796	NA
"PROKKA_01283_igbot"	1.80118989608202	-0.0709790428622549	0.1997579701822	-0.347199126273927	0.728441727194663	NA
"PROKKA_01283_sense"	12.982560985557	-0.0698925411616853	0.292251292855622	-0.238351714147382	0.811608314767607	0.999614234190279
"PROKKA_01284_igtop"	72.6883904964454	-0.000296598752649748	0.266607092719679	-0.00111254329742033	0.999112319062885	0.999768962107096
"PROKKA_01284_sense"	321.99129944585	0.160186586503332	0.240176829647051	0.666956164928191	0.504800133659252	0.999614234190279
"PROKKA_01284_antis"	4.38620909727314	-0.24174845748353	0.262464284521678	-0.927516386889139	0.353658487631682	NA
"PROKKA_01285_igtop"	13.3460764326142	0.34213860490967	0.29224435540756	1.17362145520814	0.240546683513444	0.999614234190279
"PROKKA_01285_sense"	234.500636372803	0.975561405033069	0.253496867159586	3.85115475242522	0.00011756217801651	0.0134020882938821
"PROKKA_01285_antis"	1.79065594556352	-0.22840980794258	0.206009455111791	-1.12148764071994	0.262080349470533	NA
"PROKKA_01286_igtop"	22.5201411994576	-0.0125041197873609	0.290543694093788	-0.0431198816188567	0.965605970797879	0.999614234190279
"PROKKA_01286_sense"	161.997355197843	-0.119718967276835	0.234962991977818	-0.509518285787846	0.610388984393231	0.999614234190279
"PROKKA_01286_antis"	3.08319803817083	-0.199962343097421	0.237029080527792	-0.846033812653011	0.397533881854682	NA
"PROKKA_01287_igtop"	2.21940821143848	-0.0999570473007773	0.226506825309345	-0.445766535626889	0.655765897043967	NA
"PROKKA_01287_sense"	67.1915479098304	-0.00717045050676335	0.253352797758855	-0.028312067860644	0.977413255697994	0.999614234190279
"PROKKA_01287_antis"	2.88045550725834	0.103725282414956	0.238258163731811	0.440218532478333	0.659778838464995	NA
"PROKKA_01288_antis"	8.9605442825297	0.0243507827518268	0.289916917819473	0.0841521706561084	0.932935445522469	NA
"PROKKA_01289_igtop"	3.80055727022566	0.130272398444341	0.257600101438405	0.500318432174764	0.616850877449039	NA
"PROKKA_01289_igbot"	3.73970200922771	-0.0235586398114631	0.257565535358509	-0.0904634881070027	0.927918907221687	NA
"PROKKA_01289_sense"	1.43602137074965	0.0131665024691962	0.193736078750439	0.0664496637765742	0.947019831567621	NA
"PROKKA_01289_antis"	1.74150906689507	0.0147750961451943	0.209760827885186	0.0708200181523441	0.943540999644218	NA
"PROKKA_01290_sense"	19.1479371126808	-0.330708453048142	0.290180576300373	-1.14393407534241	0.252650978094653	0.999614234190279
"PROKKA_01290_antis"	2.77244176180793	-0.0246445969913248	0.227197423401997	-0.111579295838894	0.911156989020685	NA
"PROKKA_01291_igtop"	147.072636457965	0.320479382545314	0.279469534515533	1.14768378052595	0.251099129285622	0.999614234190279
"PROKKA_01291_igbot"	25.4959230504601	0.314971015891935	0.283087148829539	1.11424379363183	0.265174612444453	0.999614234190279
"PROKKA_01291_sense"	1091.55230305061	0.416608442059352	0.247099866053707	1.68624891425734	0.0917478661150928	0.901345326727421
"PROKKA_01291_antis"	1.77045545018145	0.0684663195741913	0.19330878019123	0.347157780065728	0.728472787260123	NA
"PROKKA_01292_igtop"	4.97045227520295	0.191696744756782	0.270777912953866	0.709676421718529	0.477904816776065	NA
"PROKKA_01292_sense"	103.93081226739	0.0290584744378963	0.256930133411897	0.113185019793386	0.90988387181797	0.999614234190279
"PROKKA_01293_igtop"	3.9498745013756	-0.26528933965727	0.25769880516253	-1.03194928713834	0.302095875100585	NA
"PROKKA_01293_sense"	107.329650800497	0.405068339297404	0.257980982531995	1.5713559050141	0.116100002292478	0.937822647089408
"PROKKA_01294_igtop"	11.4712560742913	-0.139830704107347	0.291764248556429	-0.474804539047419	0.634926297426828	0.999614234190279
"PROKKA_01294_sense"	299.930218334548	-0.0465193404388458	0.243306532118029	-0.191164067590697	0.848397054337577	0.999614234190279
"PROKKA_01294_antis"	6.44590587044809	-0.0180908028330925	0.276899901609744	-0.0656078584943146	0.947690032422315	NA
"PROKKA_01295_igtop"	10.0783778107228	0.293295157724893	0.291306481630261	1.01133391755995	0.31185663771137	0.999614234190279
"PROKKA_01295_sense"	251.198504441714	-0.188865326743214	0.226072892058953	-0.835194851577724	0.403608007992502	0.999614234190279
"PROKKA_01295_antis"	6.27799022423584	-0.00105584983585281	0.28111815375412	-0.00373820510644166	0.997017350807136	NA
"PROKKA_01296_igtop"	2.99220348240316	-0.16575082081271	0.24341563118782	-0.686059170597188	0.492675796400294	NA
"PROKKA_01296_sense"	14.9877698262298	-0.319486870490416	0.292266162997335	-1.08472378659547	0.278044009423636	0.999614234190279
"PROKKA_01297_igtop"	6.82839091672915	-0.267420469970898	0.279198215411661	-0.966663573317764	0.333712242626988	NA
"PROKKA_01297_sense"	38.6823634723201	-0.251595286025475	0.282723200839486	-0.885070973879135	0.376118353310342	0.999614234190279
"PROKKA_01298_sense"	34.3989843077898	-0.125062765437164	0.275327928093893	-0.454099743088095	0.649757038188884	0.999614234190279
"PROKKA_01299_igtop"	16.4882110284695	0.163623361530926	0.291801199182754	0.558843296340767	0.576268670932354	0.999614234190279
"PROKKA_01299_sense"	29.9933225202849	0.141617360613595	0.285448080852367	0.497981134563495	0.618497339243289	0.999614234190279
"PROKKA_01299_antis"	1.88485417649827	-0.141067978765538	0.198640286210326	-0.765943146429821	0.443710131625399	NA
"PROKKA_01300_antis"	2.07461341858365	0.158623519567445	0.211919162602625	0.742474485908134	0.457799904687378	NA
"PROKKA_01301_igtop"	93.5416386064602	-0.105345481566034	0.258907788125264	-0.4062653739568	0.684547624358818	0.999614234190279
"PROKKA_01301_igbot"	1.57030071729475	0.0614361114512457	0.199025435671447	0.30043929464364	0.76384209446298	NA
"PROKKA_01301_sense"	280.691494629787	-0.339857476483162	0.225486374846348	-1.50670979049542	0.131885060919915	0.977672470208213
"PROKKA_01301_antis"	11.921815394226	0.404473176249075	0.291171959115188	1.40295343239494	0.160630725789045	0.999614234190279
"PROKKA_01302_sense"	16.3777350326773	-0.0891273179921504	0.292352795160041	-0.30357575977578	0.761451121421796	0.999614234190279
"PROKKA_01302_antis"	22.1462852470466	-0.449632861309684	0.289980230450718	-1.54983996396352	0.121179932298078	0.947152076559294
"PROKKA_01303_igtop"	10.9391714215271	-0.09775710273839	0.292077534078083	-0.333680091984817	0.738620973695651	0.999614234190279
"PROKKA_01303_igbot"	3.19078310631261	0.0506234488210854	0.243620422144351	0.206847224835664	0.836129173525913	NA
