"locus"	"baseMean"	"log2FoldChange"	"lfcSE"	"pvalue"	"padj"
"PROKKA_00019_igbot"	5.91795895725906	0.000607084227073732	0.131094662495119	0.976996839995227	NA
"PROKKA_00019_sense"	554.085235404518	-0.0720272199106292	0.140917194027744	0.218176683519983	0.999614234190279
"PROKKA_00019_antis"	6.66898024278532	-0.015012332231729	0.13237770354941	0.439145012115911	NA
"PROKKA_00020_igtop"	91.2757452551318	-0.00041585128996941	0.126408665788379	0.988478891487169	0.999614234190279
"PROKKA_00020_igbot"	230.007195100666	-0.00166771540137463	0.12740209381718	0.960040653208197	0.999614234190279
"PROKKA_00020_sense"	219.476245579198	-0.0455313933475241	0.131434271544568	0.360675812774943	0.999614234190279
"PROKKA_00020_antis"	3.1136095352778	0.00448602113941154	0.131707541871665	0.781871482268311	NA
"PROKKA_00022_igtop"	66.2727822034102	0.0488787774196577	0.137727412537315	0.245653758410523	0.999614234190279
"PROKKA_00022_sense"	10.6366521159431	-0.00784170244554698	0.130196547884396	0.763503291423697	0.999614234190279
"PROKKA_00022_antis"	4.08970130391257	0.00464495956298761	0.131361519822678	0.804933875524905	NA
"PROKKA_00023_sense"	11.552036404455	0.00774793785235903	0.129737254432209	0.783898471640953	0.999614234190279
"PROKKA_00023_antis"	4.73546532367545	-0.00409922662725837	0.131208966639379	0.830579302239129	NA
"PROKKA_00024_igtop"	4.70351988800183	0.000146394785925213	0.131308631683436	0.995335927182699	NA
"PROKKA_00024_sense"	75.4306095035323	-0.0196281327121786	0.125061826941625	0.66572835354585	0.999614234190279
"PROKKA_00024_antis"	3.26984215158219	-0.00580988395664859	0.131670116112001	0.729941112866125	NA
"PROKKA_00025_sense"	18.6496458839671	-0.0068056751717821	0.128795779084362	0.826249907756989	0.999614234190279
"PROKKA_00026_igtop"	13.0237725400713	0.00285262337671295	0.129587294192922	0.918813831245528	0.999614234190279
"PROKKA_00026_sense"	8.85921045263427	-0.0363861921691996	0.13780340686577	0.124710423531523	NA
"PROKKA_00027_sense"	2.66698619532006	-0.00226782284157861	0.131682087665702	0.882605848072218	NA
"PROKKA_00031_sense"	2.4330399329835	-0.00982433110264827	0.132415392946505	0.470902642874205	NA
"PROKKA_00031_antis"	4.30714013015089	-0.00455811968739128	0.131431208504666	0.796573590661117	NA
"PROKKA_00032_igtop"	3.66170924649593	-0.00833750901306532	0.131956636235764	0.611205640501299	NA
"PROKKA_00032_sense"	9.8139258741116	0.0206505276793647	0.132234797316415	0.430170447276555	0.999614234190279
"PROKKA_00033_sense"	1.94819980993878	0.00606705035106778	0.1321537495656	0.633243078353656	NA
"PROKKA_00034_sense"	2.3146544056961	0.00204791671822282	0.131889204276952	0.88178126300613	NA
"PROKKA_00034_antis"	1.73194397333113	0.00021638367809001	0.131969795101027	0.987028086446513	NA
"PROKKA_00035_sense"	8.65452619231438	0.0197220168889666	0.132331191958123	0.423287162839743	NA
"PROKKA_00035_antis"	15.0822059233414	0.00307412668602387	0.128782464785729	0.92231290293045	0.999614234190279
"PROKKA_00036_sense"	24.5953071161173	0.00587532065181677	0.127677399705433	0.87433758081473	0.999614234190279
"PROKKA_00037_sense"	157.691901722264	0.0555357250491762	0.135539217468432	0.283870428852386	0.999614234190279
"PROKKA_00037_antis"	10.9540341382134	0.0146665209540958	0.130744273841618	0.593860664983996	0.999614234190279
"PROKKA_00038_igtop"	4.6068181143563	0.000100717171354924	0.131233902335182	0.99745466802211	NA
"PROKKA_00038_sense"	12.6078572753664	0.00976548092931069	0.129906608684376	0.731442958121111	0.999614234190279
"PROKKA_00039_igtop"	15.8301343450128	0.00839183121800298	0.129495319627799	0.776042408362652	0.999614234190279
"PROKKA_00039_sense"	37.086544363152	0.00413529908744194	0.127207739074249	0.911153630941836	0.999614234190279
"PROKKA_00040_igtop"	944.189598030193	-0.0362422638770454	0.130779163968934	0.442213264105983	0.999614234190279
"PROKKA_00040_igbot"	4.8659131651822	-0.0205349212402531	0.133719884297539	0.241386673371961	NA
"PROKKA_00040_sense"	102.42049339014	-0.0460024786133264	0.136566472272293	0.262580039271036	0.999614234190279
"PROKKA_00040_antis"	5.18803519183307	0.011294276087569	0.131751134784787	0.570904966450362	NA
"PROKKA_00041_igtop"	10.0728429243044	0.00642813650004655	0.130276646007902	0.799472769454465	0.999614234190279
"PROKKA_00041_igbot"	4.62358780640269	-0.00676941651432806	0.131508238951072	0.7118013706774	NA
"PROKKA_00041_sense"	7.61359825784737	0.00761288683439622	0.130844386288392	0.739898445416318	NA
"PROKKA_00042_sense"	872.658456659759	0.0324866461032893	0.127453033706247	0.497873103230374	0.999614234190279
"PROKKA_00042_antis"	33.1082425924822	0.0181605865680388	0.127843077055774	0.642071141254773	0.999614234190279
"PROKKA_00043_igtop"	1764.29223653222	0.0616614911534241	0.140522735241315	0.221999821452725	0.999614234190279
"PROKKA_00043_igbot"	347.601408573918	0.107088058236552	0.174291436977607	0.0835854909106636	0.872647340851654
"PROKKA_00043_sense"	583.741830053391	0.124346297566818	0.199481854816729	0.0577956624670137	0.785595085900838
"PROKKA_00043_antis"	108.987797973686	0.0338991973680917	0.127580652289541	0.483829581010144	0.999614234190279
"PROKKA_00044_igtop"	331.751457939369	1.14149513374971	0.43315158081194	0.000287409055355426	0.0267290421480546
"PROKKA_00044_igbot"	898.641344518674	0.0759092550401884	0.14814041835285	0.165099180498015	0.999614234190279
"PROKKA_00044_sense"	6.58684254669163	0.0269461731308595	0.134798750714471	0.218557499676757	NA
"PROKKA_00044_antis"	2.21766237596005	0.00810688577753575	0.132208016172886	0.55828196200542	NA
"PROKKA_00045_igtop"	1107.94958049326	0.763464112410453	0.448900516150831	0.00248755973062659	0.133197516485369
"PROKKA_00045_igbot"	111.110789884556	0.0689476960845859	0.145007970475898	0.180847827436455	0.999614234190279
"PROKKA_00045_sense"	7.48427981248204	0.0213731808274292	0.132871064171294	0.369377878536987	NA
"PROKKA_00045_antis"	11.2809818547424	0.0311562860847765	0.134866418362567	0.264618608738677	0.999614234190279
"PROKKA_00046_igtop"	4.08618163281333	0.00931012992126213	0.131972542946854	0.583879268202271	NA
"PROKKA_00046_igbot"	2.33881997396086	0.025346490311468	0.135685150104373	0.0433084980900358	NA
"PROKKA_00046_sense"	16.9548173920318	0.00614215907423088	0.129465197167773	0.832720744471831	0.999614234190279
"PROKKA_00047_sense"	2.07339086350061	-0.00357692310917227	0.132030472285043	0.780205357480615	NA
"PROKKA_00047_antis"	5.78322840348016	-0.0171313368655832	0.132468339827202	0.415582660409096	NA
"PROKKA_00049_igbot"	5.69280363245904	0.00571286999087218	0.130980068048908	0.791386996046861	NA
"PROKKA_00049_sense"	9.95365524084721	0.012875428796475	0.13062957260817	0.631279555517686	0.999614234190279
"PROKKA_00049_antis"	2.62297939750366	-0.000480531433577674	0.131687084259418	0.973530758171943	NA
"PROKKA_00050_igtop"	249.473163269918	0.00341163501505518	0.121299819977066	0.939874270908422	0.999614234190279
"PROKKA_00050_igbot"	3.61508074041243	0.0296183424167961	0.136436966563612	0.0866172984819107	NA
"PROKKA_00050_sense"	406.563962830367	0.000690592363973733	0.122699626435732	0.990504751022007	0.999614234190279
"PROKKA_00050_antis"	2.31208508734266	-0.0100529929856097	0.13249669029605	0.432518478934636	NA
"PROKKA_00051_igtop"	18.0775359249528	0.0176020049205099	0.129908745377042	0.591058206157138	0.999614234190279
"PROKKA_00051_sense"	48.2786398404642	-0.0275609593357473	0.130527953233442	0.466596664070278	0.999614234190279
"PROKKA_00052_sense"	31.9123060968704	-0.0515503506231882	0.140807339458898	0.180098064827189	0.999614234190279
"PROKKA_00053_antis"	5.49425080511638	-0.0254728298945453	0.134801307834919	0.181081149330894	NA
"PROKKA_00054_igtop"	1.7312684461069	-0.00661744955337567	0.132376363454473	0.52626688879905	NA
"PROKKA_00054_antis"	5.20775056974003	-0.0081359176480576	0.13141723294386	0.678283958326127	NA
"PROKKA_00055_igtop"	6.19841806134877	-0.0105452751795805	0.131391342189468	0.624429851871347	NA
"PROKKA_00055_sense"	5.17374612515229	0.0154016735329266	0.132342003035348	0.443900264117228	NA
"PROKKA_00055_antis"	3.86658061221804	0.0228596953605364	0.134541712134399	0.156821218610017	NA
"PROKKA_00056_antis"	6.66875834390871	0.033299859037741	0.136985720590398	0.127615435435492	NA
"PROKKA_00057_igtop"	9.54382758724369	-0.000529890944936929	0.130036415545701	0.981713372848366	0.999614234190279
"PROKKA_00057_igbot"	38.0017177756722	0.103332955153954	0.185944220570756	0.0320689351920761	0.624416622417614
"PROKKA_00059_igbot"	5.89038194763607	-0.00836821764191075	0.131324502113542	0.681979820922659	NA
"PROKKA_00059_sense"	14.1047533249002	0.00819219495179489	0.129651312106666	0.776351166237744	0.999614234190279
"PROKKA_00060_igbot"	18.436934920641	0.0559002053151935	0.144949836274116	0.111539321797601	0.934075742257636
"PROKKA_00060_sense"	41.661209896109	0.0226425950721616	0.127975711871397	0.58197400956039	0.999614234190279
"PROKKA_00061_sense"	12.9425347051549	0.0161285997424408	0.131239472732962	0.540621214730077	0.999614234190279
"PROKKA_00062_sense"	1.83178161562378	0.00585687019839745	0.132156014539753	0.643217189625467	NA
"PROKKA_00064_sense"	4.0397928527528	-0.000980386066359391	0.131439805943717	0.952611701537983	NA
"PROKKA_00065_igtop"	42.7358602974685	0.0094844591010534	0.126186918100798	0.813927349853703	0.999614234190279
"PROKKA_00065_sense"	32.791265980624	0.0113784688909756	0.127215509990489	0.764918604645946	0.999614234190279
"PROKKA_00065_antis"	1.60273287540171	-0.0169800318661466	0.13376359594636	0.128246240743184	NA
"PROKKA_00068_igbot"	5.20049949144284	0.0154677943004011	0.132271111099763	0.450655560250879	NA
"PROKKA_00068_sense"	6.56427590101702	-0.00238190323377823	0.130598215542537	0.914986238053759	NA
"PROKKA_00068_antis"	4.54289721198938	0.00336102670833338	0.131192986443712	0.862954454361842	NA
"PROKKA_00069_sense"	14.7638701251341	0.00890094087636138	0.129840736586731	0.752311665426584	0.999614234190279
"PROKKA_00069_antis"	6.83125372527036	-0.0218138882556683	0.133288255064015	0.328341131939793	NA
"PROKKA_00070_sense"	10.247109199074	-0.0251633523676819	0.133174611111368	0.35290967944592	0.999614234190279
"PROKKA_00070_antis"	1.77596498417826	0.00993206745908736	0.132575521951258	0.419974270656648	NA
"PROKKA_00071_sense"	24.9870310386269	-0.0102663212768483	0.130046393403874	0.710432365086212	0.999614234190279
"PROKKA_00072_igtop"	7.37833955443812	0.0192479316428883	0.132640431933362	0.399965936221998	NA
"PROKKA_00072_sense"	171.043209402497	0.0575737195236896	0.137630329070396	0.255675086590263	0.999614234190279
"PROKKA_00072_antis"	2.53801765612819	-0.0182144385385556	0.133681221900862	0.207599020184886	NA
"PROKKA_00073_sense"	18.1533835950043	0.00649864255086158	0.128560579842103	0.841336523917258	0.999614234190279
"PROKKA_00074_sense"	3.06112320794491	0.0183831736344195	0.133586274104813	0.227916282097847	NA
"PROKKA_00074_antis"	4.01254058187548	-0.00728209134941611	0.131808652634181	0.664312284352265	NA
"PROKKA_00075_igbot"	2.01617627187282	-0.00165405063333856	0.132149644577228	0.872177809097938	NA
"PROKKA_00075_sense"	180.92277653674	-0.0759180250428613	0.146540749557116	0.173719005884567	0.999614234190279
"PROKKA_00076_igbot"	169.595199901628	0.0471508626051127	0.135681551093873	0.287139227334587	0.999614234190279
"PROKKA_00076_sense"	309.818194592604	0.052806580335531	0.131130483078664	0.337617845921005	0.999614234190279
"PROKKA_00076_antis"	6.52752712039661	-0.00531752747214546	0.130832531723269	0.807161147743599	NA
"PROKKA_00077_sense"	6.07879278299373	-0.00178427053483651	0.130950223441681	0.928694701369289	NA
"PROKKA_00079_igbot"	2.22039812963663	0.0031899779400578	0.131988946249064	0.807552720778586	NA
"PROKKA_00079_sense"	44.1646717293216	-0.105777028948399	0.18550201325729	0.0425010305243893	0.695364082746258
"PROKKA_00080_sense"	11.5223201317828	-0.0232489697903505	0.132633412115345	0.386185218394371	0.999614234190279
"PROKKA_00081_igbot"	2.01659545324785	-0.00307363470953019	0.132027819909876	0.808194940820399	NA
"PROKKA_00081_sense"	5.7228172503598	-0.0161352849918712	0.132350123866338	0.434991350708849	NA
"PROKKA_00082_sense"	84.2684939438647	-0.0303961418705268	0.127613668025135	0.508073315693769	0.999614234190279
"PROKKA_00082_antis"	2.84890914379274	-0.000195320357068667	0.131706530621066	0.988381492802874	NA
"PROKKA_00083_sense"	14.7313520580367	-0.0182652512943472	0.130555060388838	0.550577917858167	0.999614234190279
"PROKKA_00084_sense"	12.9986759810382	0.00131790661425282	0.129733834350404	0.962232363640335	0.999614234190279
"PROKKA_00085_sense"	9.36903858405625	-0.0281676159667732	0.134461992592159	0.267630064344333	0.999614234190279
"PROKKA_00086_igbot"	2.78814379332087	0.0151443270693708	0.1329939329643	0.313537571594735	NA
"PROKKA_00086_sense"	81.5283427413228	-0.00225641497910945	0.122580441801852	0.958453044398957	0.999614234190279
"PROKKA_00087_igtop"	1093.72729904571	1.0351394228444	0.364565001899635	0.000168550618281059	0.0177808323882168
"PROKKA_00087_igbot"	451.406827955159	0.115307214141189	0.195812312523347	0.0411722378583245	0.68630894231431
"PROKKA_00087_sense"	247.798464360478	0.0441792163733397	0.134229529108017	0.319394030719475	0.999614234190279
"PROKKA_00088_igtop"	10.8026846947161	0.0348262114753182	0.136764220307843	0.174297263257377	0.999614234190279
"PROKKA_00088_sense"	195.786736599627	0.0654174746925097	0.143364418912604	0.190330970999423	0.999614234190279
"PROKKA_00089_igtop"	11.6670385848345	0.039287462334433	0.138014282456374	0.163739056322643	0.999614234190279
"PROKKA_00089_sense"	523.050401085002	0.00488338781229325	0.119015464721918	0.927889273272645	0.999614234190279
"PROKKA_00089_antis"	4.65960179713593	-0.0126737855018774	0.132162179931187	0.488834252314946	NA
"PROKKA_00090_igtop"	25.5486223975794	0.00932499830879152	0.127566266464968	0.796326004615895	0.999614234190279
"PROKKA_00090_sense"	86.1101642830086	-0.0518658197270944	0.136044911984448	0.276807168399835	0.999614234190279
"PROKKA_00091_igtop"	5.25727401522774	0.00204448080257342	0.131193945840434	0.916111550721971	NA
"PROKKA_00091_sense"	7.06089299021207	0.0106921237116204	0.131419573259988	0.615016210941413	NA
"PROKKA_00092_sense"	13.5778965221802	0.00019784574827975	0.129284220143267	0.996418971971594	0.999614234190279
"PROKKA_00093_sense"	13.4013116035467	-0.0235193270159796	0.13242143616194	0.406609352396419	0.999614234190279
"PROKKA_00094_sense"	31.8297088346797	-0.00244291033456766	0.126995705883891	0.9447369885319	0.999614234190279
"PROKKA_00095_sense"	61.2088757950954	-0.0758982327720144	0.153351296050389	0.115473391553666	0.935974512556201
"PROKKA_00095_antis"	1.92943213705687	0.00385304343322567	0.132075179066323	0.755538317025764	NA
"PROKKA_00096_igtop"	1.46095013042661	-0.0054470193619446	0.132408038366465	0.552075372293508	NA
"PROKKA_00096_sense"	58.8951219033357	-0.0615769353102319	0.142833123079737	0.190109345954278	0.999614234190279
"PROKKA_00096_antis"	4.20976768265489	-0.0343448025402175	0.138004666686522	0.0643691745738691	NA
"PROKKA_00097_sense"	11.3426439542527	-0.0411740236607569	0.138848799018747	0.148265872053032	0.997874316269855
"PROKKA_00098_sense"	112.580812882903	-0.0196500001172991	0.124598864508256	0.667896656691261	0.999614234190279
"PROKKA_00098_antis"	2.30342386670978	-0.0142197801511525	0.133126730816003	0.24262249667673	NA
"PROKKA_00099_sense"	108.906393333058	0.0111121357198768	0.128001956293442	0.756285099263934	0.999614234190279
"PROKKA_00099_antis"	1.60227028785178	0.00665133484588053	0.132317088424454	0.566883442698504	NA
"PROKKA_00100_igtop"	13.3333458550844	-0.0158054240003107	0.131101754183133	0.552162454229612	0.999614234190279
"PROKKA_00100_sense"	44.9292423826919	-0.0239840435194311	0.127844643116863	0.565034341669702	0.999614234190279
"PROKKA_00100_antis"	1.87542325147347	0.00122550709040859	0.131946848943483	0.925872297463934	NA
"PROKKA_00103_sense"	1.40920019793913	-0.00196792033079258	0.132173209988746	0.8516537542729	NA
"PROKKA_00104_sense"	152.004301054103	-0.0259322901177494	0.126842583315854	0.564306510417232	0.999614234190279
"PROKKA_00104_antis"	12.4597723361583	0.00193434041891656	0.129215545033635	0.948375526495156	0.999614234190279
"PROKKA_00105_igtop"	4.31957779365128	0.00596055562273982	0.13141761276375	0.751007845425822	NA
"PROKKA_00105_sense"	30.7652603016393	-0.0343109897741271	0.132949566479269	0.359438140134228	0.999614234190279
"PROKKA_00105_antis"	7.69418457846458	0.0340368292502965	0.136753810838084	0.163218512101052	NA
"PROKKA_00106_sense"	4.53794060198766	0.00319016485292906	0.131248785310709	0.868064202795643	NA
"PROKKA_00107_igtop"	82.5747123759137	-0.0347511942607735	0.132547020134389	0.37171956207684	0.999614234190279
"PROKKA_00107_igbot"	26.7891123590969	0.0706976545099913	0.154462842673555	0.071686591613612	0.833485570074798
"PROKKA_00107_sense"	85.6490608730654	0.0300602785371956	0.129013559398562	0.489379667318881	0.999614234190279
"PROKKA_00107_antis"	2.54347906685296	-0.0112270880745197	0.13247730682407	0.43901193695703	NA
"PROKKA_00108_igtop"	9.83294724512198	0.0273559998521569	0.134041093079821	0.293478412534216	0.999614234190279
"PROKKA_00108_antis"	6.03750795174226	-0.010960576984139	0.131398470257755	0.615724103919023	NA
"PROKKA_00109_sense"	22.4090309903551	0.0182186802249391	0.129173417089111	0.607559825593714	0.999614234190279
"PROKKA_00109_antis"	7.02110434656339	0.0414253434257677	0.140285853077829	0.0729200734112354	NA
"PROKKA_00110_igtop"	25.3900684816582	-0.0350122463689204	0.133674804268388	0.332694584108595	0.999614234190279
"PROKKA_00110_igbot"	2.28789821690909	0.00979705628263676	0.13250016678975	0.448745968493132	NA
"PROKKA_00110_sense"	4.5079054062383	-0.00729192221542297	0.131671013995201	0.673397860914206	NA
"PROKKA_00110_antis"	7.78088974852296	-0.00565314905918662	0.130511521729341	0.812153414852054	NA
"PROKKA_00111_sense"	2.08339724244567	0.0185240319003739	0.133841242213745	0.170380022847707	NA
"PROKKA_00111_antis"	10.5353931919239	-0.0399893232815737	0.138640403889759	0.143599796635508	0.99757717113624
"PROKKA_00112_sense"	1.43407680862765	-0.00498159195138706	0.132243597167997	0.659622816152908	NA
"PROKKA_00112_antis"	2.44869119350365	0.00407390549069382	0.131902152120962	0.775515120505392	NA
"PROKKA_00113_antis"	3.75009485230829	-0.0219977329138372	0.134138142970656	0.208164176464236	NA
"PROKKA_00118_sense"	6.28537127058004	0.000308379851582831	0.131071229944351	0.989489839904432	NA
"PROKKA_00118_antis"	15.9920977273463	-0.0073258248937871	0.129385012330613	0.800038920122959	0.999614234190279
"PROKKA_00119_sense"	32.0039584613422	-0.0429244613346765	0.136157228660037	0.268502943363688	0.999614234190279
"PROKKA_00119_antis"	11.2334838016701	0.00685874315619408	0.130024989495634	0.79914588403473	0.999614234190279
"PROKKA_00120_sense"	15.5461237044225	0.000172670508976137	0.128734373397508	0.997170538871246	0.999614234190279
"PROKKA_00120_antis"	8.78706518756091	0.000972246063427167	0.130691865221146	0.965790464235555	NA
"PROKKA_00121_igtop"	5.66189460876096	-0.0221917976438922	0.13388624565858	0.255930825178325	NA
"PROKKA_00121_sense"	10.2456168869483	0.000621348763080599	0.129778136670814	0.983038015247328	0.999614234190279
"PROKKA_00121_antis"	2.44632060179377	0.00970454923810819	0.132460573059904	0.455738819621814	NA
"PROKKA_00122_igtop"	2.5519738521627	0.0108617443444718	0.132363701829735	0.475145806510424	NA
"PROKKA_00122_sense"	18.2537613507934	0.0478745679497671	0.140868731564652	0.148111988471968	0.997874316269855
"PROKKA_00123_sense"	3.4072234565331	0.0148084270278944	0.132941639547873	0.323258985273955	NA
"PROKKA_00124_igtop"	20.0897959649625	0.048288562996907	0.142155122101311	0.106037817038835	0.931135380836386
"PROKKA_00124_igbot"	2.43301433963663	0.0165868810448603	0.133471905457405	0.210418217280775	NA
"PROKKA_00124_sense"	10.6905948906507	0.000847350006752807	0.129947070052862	0.975668707290611	0.999614234190279
"PROKKA_00124_antis"	4.85248027407952	-0.0162074130298438	0.132504186663843	0.417378491767007	NA
"PROKKA_00125_sense"	7.51414144901561	-0.0150875385910942	0.131770043123888	0.508298414212156	NA
"PROKKA_00126_sense"	2.64621591519144	-0.00354566867014579	0.131809693295929	0.806985666563983	NA
"PROKKA_00127_igtop"	10.3103624754102	0.0222641667577762	0.133024213639739	0.356480731831097	0.999614234190279
"PROKKA_00127_igbot"	3.12129462482418	0.00776140597629163	0.131967515554546	0.618788839855541	NA
"PROKKA_00127_sense"	25.1002465799785	-0.0298745452212832	0.133036266504236	0.359971843415445	0.999614234190279
"PROKKA_00127_antis"	1.78061405141892	-0.00259426724404975	0.132139377669034	0.81142875877887	NA
"PROKKA_00128_sense"	11.5004841558486	0.00937238621862663	0.130162075610927	0.731034958344212	0.999614234190279
"PROKKA_00129_igtop"	2.20947795590784	-0.00878420387317325	0.132295480333577	0.523720967422458	NA
"PROKKA_00129_igbot"	24.3843368251272	0.00168024299832549	0.128557343365012	0.959249509583534	0.999614234190279
"PROKKA_00129_sense"	33.0681805429207	-0.00731284906527571	0.126794560520021	0.845329948878859	0.999614234190279
"PROKKA_00130_sense"	148.410145832629	0.0681403233553375	0.147635959676798	0.148960098529979	0.997874316269855
"PROKKA_00131_igbot"	7.36809690277266	0.0270158432816987	0.13466235120091	0.229813853743853	NA
"PROKKA_00131_sense"	40.5461210307939	-0.00985633652150529	0.126370405572785	0.800862445787787	0.999614234190279
"PROKKA_00132_igtop"	1.67431652238368	0.00644866103634788	0.132249077457191	0.594280668130958	NA
"PROKKA_00132_sense"	2.82015317025548	0.00131016166679524	0.131659738430531	0.934391677035928	NA
"PROKKA_00133_igtop"	58.0344738475855	0.00392891301394715	0.128478029802609	0.904967702594375	0.999614234190279
"PROKKA_00133_sense"	530.440637033604	0.0413829012732415	0.13056565424779	0.392928842124453	0.999614234190279
"PROKKA_00133_antis"	21.1325291164027	-0.0150130317437879	0.133146447344193	0.274328822572351	0.999614234190279
"PROKKA_00134_igtop"	5.02214151484497	0.0124315789528979	0.131926992719178	0.528384550913653	NA
"PROKKA_00134_antis"	16.729983372568	-0.0188578808515603	0.13068279791308	0.536779175001502	0.999614234190279
"PROKKA_00135_igbot"	1.70335443511701	-0.014657869320175	0.133352945617249	0.142106630452704	NA
"PROKKA_00135_sense"	61.5441590260662	0.0564768466679912	0.13969986605692	0.222417319143261	0.999614234190279
"PROKKA_00136_igbot"	10.0617282489606	0.0193502425946246	0.132194697767818	0.438674226459513	0.999614234190279
"PROKKA_00136_sense"	8.89324883199975	-0.017748664909213	0.131897263221221	0.46946988290397	NA
"PROKKA_00137_sense"	3.13519335189233	-0.0258340725091552	0.135477451686688	0.0998243748520218	NA
