"locus"	"baseMean"	"log2FoldChange"	"lfcSE"	"pvalue"	"padj"
"PROKKA_00072_antis"	3.24734353409755	0.0764193181179794	0.331448967053458	0.172616165637649	NA
"PROKKA_00073_sense"	31.7098373644544	0.038271132761119	0.157913896855946	0.47025061967116	0.966779683909031
"PROKKA_00074_sense"	2.51566834908232	-0.0224914006360595	0.234570933250887	0.602171705820502	NA
"PROKKA_00074_antis"	9.12442680737814	0.0966739973957881	0.282734961792589	0.118066878907681	0.731825159122157
"PROKKA_00075_igbot"	2.89086245198979	0.00740628223606448	0.21838676144969	0.859093923788977	NA
"PROKKA_00075_sense"	207.002851665211	0.348714934702601	0.288362509327258	0.00287158913907621	0.0881687607956489
"PROKKA_00076_igbot"	213.958561695116	0.0176719230641043	0.127585362020739	0.76562944574877	0.991537879928418
"PROKKA_00076_sense"	333.678395153457	-0.091375303888926	0.147266047491312	0.170382822155974	0.807601174240781
"PROKKA_00076_antis"	9.41287705574913	-0.0298044845490423	0.185158564755983	0.5210930564705	0.96965203527734
"PROKKA_00077_sense"	10.8325003919046	0.0526721598030063	0.203032471517752	0.299135936380959	0.900642603911699
"PROKKA_00079_igbot"	6.20947846561383	0.0239249116122325	0.201672405384356	0.588207111016623	0.976476213693701
"PROKKA_00079_sense"	63.8368080682266	0.590643909244633	0.463707494615014	0.000934006964073718	0.0356724930288516
"PROKKA_00079_antis"	3.16862959135243	-0.0359426124539107	0.245375420109718	0.431238500298588	NA
"PROKKA_00080_sense"	20.8075668336752	0.058864102683687	0.183549601589048	0.273958928708077	0.888249052397274
"PROKKA_00081_igbot"	1.79140414419057	0.0378751919559644	0.281941745442206	0.402084221526337	NA
"PROKKA_00081_sense"	8.11884197077196	0.0481829421830003	0.212170869304977	0.327344710478173	0.915973181749563
"PROKKA_00082_sense"	141.034024931052	0.37310562776647	0.352331233878797	0.00324738478659908	0.0972299277254712
"PROKKA_00082_antis"	3.89426410256008	-0.011681557753221	0.212699094478299	0.78178349024137	NA
"PROKKA_00083_sense"	22.972805487614	0.102263248733871	0.216225637077505	0.107603215439608	0.708347205053646
"PROKKA_00084_sense"	22.4450577796267	0.0539820912272638	0.171345593688917	0.3180863760453	0.913613318686401
"PROKKA_00084_antis"	1.75049022469426	-0.00476495400232835	0.247298785167906	0.907018577930111	NA
"PROKKA_00085_sense"	18.731970443395	0.12191643882772	0.275807352854646	0.0752850275032142	0.626790112399385
"PROKKA_00086_igbot"	7.16457102147565	0.0673064663122049	0.254941422621933	0.209703809288364	0.846755283533136
"PROKKA_00086_sense"	178.278207603685	0.238570660324467	0.246511732973151	0.0116373649674583	0.24158130872049
"PROKKA_00086_antis"	2.45966615006752	0.00400359082961244	0.224200496703875	0.923031075201161	NA
"PROKKA_00087_igtop"	2826.24610932602	0.165569976255473	0.178121400283559	0.0367702721738371	0.46888401649549
"PROKKA_00087_igbot"	589.932224699272	-0.0694468369068468	0.143891043569482	0.269279706845509	0.886735617906654
"PROKKA_00087_sense"	482.497389344023	1.05504832336492	0.361918191005212	1.25153840462338e-05	0.000874353750650292
"PROKKA_00088_igtop"	16.2494447527908	0.168839441024215	0.339943797501607	0.039795928713061	0.483335082693691
"PROKKA_00088_sense"	222.283362366345	0.231763896511486	0.234591730618265	0.012494426985775	0.253597411726014
"PROKKA_00089_igtop"	16.4682991482222	0.0210159775039418	0.161834163216423	0.665953701377924	0.986053833939652
"PROKKA_00089_sense"	644.851527144112	0.625656079444359	0.40412116676482	0.000401534902388973	0.0183469099238488
"PROKKA_00089_antis"	5.45738003005389	-0.0665007011444144	0.277346712767666	0.213374215472512	NA
"PROKKA_00090_igtop"	32.542030746175	0.317904179901233	0.437200278276361	0.00902687063567251	0.205794408257353
"PROKKA_00090_sense"	89.3399379203324	1.05969575315417	0.477962583656314	7.82528308015431e-05	0.00441190375296887
"PROKKA_00091_igtop"	5.14303965333097	0.069322190543606	0.27857879034571	0.201176161394893	NA
"PROKKA_00091_sense"	7.63291355900336	0.0997177332254992	0.297636043072741	0.112734451257335	0.719477567009777
"PROKKA_00092_sense"	19.3201665425679	0.139485996192673	0.280778027061153	0.0565849000045892	0.558560422106021
"PROKKA_00092_antis"	2.27310858202476	-0.0840310527202244	0.372577380877712	0.142035348455366	NA
"PROKKA_00093_sense"	26.3359476571598	0.191692033641206	0.323505592970144	0.0278906590579437	0.419101453837221
"PROKKA_00094_sense"	65.242759794087	0.434274484468537	0.446137374972998	0.00307694502888714	0.0932856195707577
"PROKKA_00095_sense"	93.8612575729295	0.554216393374257	0.427377673463546	0.000928668993357913	0.0356705090237595
"PROKKA_00095_antis"	1.62999335959618	-0.0123119423840453	0.249735974475975	0.765562775992529	NA
"PROKKA_00096_igtop"	3.31602340336879	0.0904362842690401	0.35716987957151	0.133450530374956	NA
"PROKKA_00096_sense"	63.0771580281224	0.215340501415737	0.264067039636433	0.0173513267952819	0.306943379143694
"PROKKA_00096_antis"	7.19695912402835	0.0279357282014948	0.192235452116738	0.538989147848682	0.9697799124084
"PROKKA_00097_igbot"	1.92629944785564	-0.0123315098518855	0.242342299179479	0.766649259333001	NA
"PROKKA_00097_sense"	15.5406102162585	0.0376550528011729	0.172205125821118	0.450369876078826	0.963660587557022
"PROKKA_00097_antis"	2.6080353374617	0.0211157432722661	0.243163407399909	0.621235127704128	NA
"PROKKA_00098_sense"	117.775195841588	0.132831374668105	0.180076851513621	0.0673319561333395	0.603103740192801
"PROKKA_00098_antis"	6.49804770043056	0.073941022889467	0.264487558422229	0.182597123875662	0.817083491263264
"PROKKA_00099_sense"	112.327855551256	-0.106008045686588	0.162299254940051	0.119139144722055	0.733374187420739
"PROKKA_00100_igtop"	36.825740091426	-0.178338915527376	0.311096594175156	0.0328115097092181	0.448217194150553
"PROKKA_00100_sense"	60.9506424011449	-0.00448130809151672	0.137863426489925	0.935605327921877	0.997031032297927
"PROKKA_00100_antis"	2.14475538092544	0.0311062932619965	0.258728082939119	0.482628908379366	NA
"PROKKA_00102_sense"	1.46980672103814	0.0250325922717894	0.274037914604785	0.553314626609318	NA
"PROKKA_00103_sense"	4.04835903417615	-0.0140604903842534	0.202657808988789	0.74202743865189	NA
"PROKKA_00104_sense"	226.370867067351	-0.134863211242289	0.17994010107325	0.0648926479619285	0.593336357623601
"PROKKA_00104_antis"	26.3011290385042	-0.0428045590608787	0.163635224984566	0.416661330367121	0.952237983593377
"PROKKA_00105_igtop"	6.03998200465238	-0.0238292081276337	0.193380147700355	0.59326221903449	0.977524010936328
"PROKKA_00105_igbot"	1.90549444114138	0.0317324160084309	0.274142883287662	0.469635119143538	NA
"PROKKA_00105_sense"	39.0012154023152	0.113202925592735	0.209182154820367	0.0892018455823165	0.666192136726933
"PROKKA_00105_antis"	5.35135317300981	0.0180330487040683	0.197963295053825	0.677920740437737	NA
"PROKKA_00106_sense"	5.68037211485125	0.0154401485764691	0.197428683367447	0.720185999425956	0.990221318019687
"PROKKA_00106_antis"	2.17576853301646	0.0133830810208897	0.237907212176892	0.748803435890792	NA
"PROKKA_00107_igtop"	75.4825423367877	-0.0840695249697264	0.15914145026481	0.185291017965915	0.818574902744134
"PROKKA_00107_igbot"	33.2792018534112	0.015567148879717	0.148148059822197	0.765963897131668	0.991537879928418
"PROKKA_00107_sense"	79.4895790054657	0.0302997191131438	0.135849510762008	0.60245547083502	0.979948434174698
"PROKKA_00107_antis"	1.77652731108092	-0.0560803879095438	0.319405600160653	0.255206787820124	NA
"PROKKA_00108_igtop"	7.2365929869461	0.0254830165074582	0.188377307287486	0.573657174383985	0.971876972597813
"PROKKA_00108_igbot"	2.21677654197841	-0.0411714762191093	0.26959527118985	0.376251598094021	NA
"PROKKA_00108_sense"	4.60582448037351	0.0296332440274364	0.214263789889205	0.508685924817392	NA
"PROKKA_00108_antis"	6.04310283299916	0.0487101912689494	0.224121273253507	0.320400153602944	0.914169245601061
"PROKKA_00109_sense"	23.7167503710816	-0.00181483978692795	0.149707131517548	0.971562987548616	0.997031032297927
"PROKKA_00109_antis"	5.14010475300125	0.0243812867163568	0.206068760791592	0.580322631486028	NA
"PROKKA_00110_igtop"	62.6590177659677	0.0541286017769463	0.167894006246616	0.322093900610617	0.914940275718021
"PROKKA_00110_igbot"	5.3569474532601	0.281573763391383	0.631794082699125	0.0192841644238955	NA
"PROKKA_00110_sense"	11.0844988395112	0.0580433085185302	0.205859874040271	0.264511566221901	0.883018008983845
"PROKKA_00110_antis"	6.57302476025246	-0.0443505280350702	0.212005990682448	0.357852655467937	0.932795181695413
"PROKKA_00111_sense"	3.98068000841826	0.0360360585517972	0.232176616538182	0.431983024933002	NA
"PROKKA_00111_antis"	27.4204343506976	-0.00958868966549365	0.151565022011343	0.849547386166731	0.997031032297927
"PROKKA_00112_sense"	4.35117413608022	0.017094690624069	0.213111514311189	0.689373842621337	NA
"PROKKA_00112_antis"	3.0497765172031	0.00127998648176779	0.210373383563864	0.975504578658647	NA
"PROKKA_00113_sense"	2.24346609481061	-0.0248206416022865	0.254322101337302	0.564645642723016	NA
"PROKKA_00113_antis"	5.41144033037319	0.0533289042921624	0.241041923494204	0.286067011509441	NA
"PROKKA_00114_sense"	2.61173234357856	-0.0075698641133433	0.228558504247325	0.855310683813511	NA
"PROKKA_00114_antis"	1.49691002436297	0.0820619952876816	0.395242437968032	0.129574603498267	NA
"PROKKA_00118_sense"	8.49006411830884	-0.000241831808929785	0.172006604863523	0.995674702063591	0.999094484033626
"PROKKA_00118_antis"	23.6309595245731	0.0166326815373582	0.151731647330965	0.745012836915061	0.99042735764765
"PROKKA_00119_sense"	50.232766020244	-0.13939380799653	0.213782761339794	0.0560618350659102	0.557204998858077
"PROKKA_00119_antis"	12.8156755604786	0.0251527262691419	0.167783196402225	0.600506388202191	0.979801765098818
"PROKKA_00120_sense"	17.9105659938218	0.0239870598573492	0.161090467091194	0.627038619108953	0.982828456390172
"PROKKA_00120_antis"	6.63801628187199	-0.00605891709169379	0.190617342794071	0.88704930931762	0.997031032297927
"PROKKA_00121_igtop"	10.0766169477555	0.0120120785608526	0.176152440130598	0.787667693133093	0.992986038769483
"PROKKA_00121_sense"	13.0755781293154	0.0508790461420313	0.18953792979144	0.319799426511515	0.913654385280211
"PROKKA_00122_igtop"	4.14761394297016	0.0172202865441147	0.216802039137269	0.686741306452001	NA
"PROKKA_00122_sense"	25.208387161	-0.0597631489632001	0.176645843052714	0.275727249739534	0.889614054548489
"PROKKA_00123_sense"	3.832423087965	0.0190884265145369	0.211500563443497	0.657716161704708	NA
"PROKKA_00124_igtop"	21.3575085282807	0.029421914473829	0.159667890407293	0.561967239924474	0.970262737107923
"PROKKA_00124_igbot"	1.57720527397632	0.0417846060380488	0.305173097462299	0.353025478630504	NA
