"ID"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"PROKKA_00001_igtop"	130.628059616122	-0.0999281834092041	0.288294419875048	-0.346618513991755	0.728877935099609	0.999768743672382
"PROKKA_00001_igbot"	9.31186079741915	-0.0719901202530057	0.653958280864566	-0.110083658789107	0.91234302778321	0.999768743672382
"PROKKA_00001_sense"	789.93707036398	0.0653775290334613	0.21350385562992	0.306212404645208	0.759442928226404	0.999768743672382
"PROKKA_00001_antis"	15.0774990062995	0.558779410663595	0.57869298760288	0.965588701840378	0.334250031021902	0.999768743672382
"PROKKA_00002_igtop"	23.8986627825587	0.229622314552132	0.452076855672772	0.507927604943218	0.611504114605491	0.999768743672382
"PROKKA_00002_sense"	617.822498419187	0.068943772678487	0.215224701835303	0.320333921202247	0.748715211423838	0.999768743672382
"PROKKA_00002_antis"	4.78442896510225	0.87156583744022	1.09282078016848	0.797537760314044	0.425138781754811	NA
"PROKKA_00003_igtop"	2.87503052745921	0.682005133701991	1.11948235763737	0.609214722366274	0.542382123083826	NA
"PROKKA_00003_sense"	1507.64906867119	0.0938858121581633	0.223205105500137	0.420625737694452	0.674028396543243	0.999768743672382
"PROKKA_00003_antis"	10.5195552583976	-0.096715021235515	0.606969302977573	-0.159340877308071	0.873400316708103	0.999768743672382
"PROKKA_00004_sense"	994.42448150486	0.122091121912398	0.212397555439698	0.574823573932617	0.565410621744909	0.999768743672382
"PROKKA_00004_antis"	53.3898696467037	-0.258642174906256	0.351246032320838	-0.736356146708028	0.461513985132047	0.999768743672382
"PROKKA_00005_sense"	84.0262319271474	-0.397875506142207	0.298757931461354	-1.33176550057107	0.182937257889768	0.999768743672382
"PROKKA_00005_antis"	7.87013444832175	-0.308628426644001	0.719571018193762	-0.428906138297104	0.667991532952121	0.999768743672382
"PROKKA_00006_igbot"	9.01299039056208	-0.491586095349919	0.73696239903241	-0.66704365920886	0.504744246332966	0.999768743672382
"PROKKA_00006_sense"	114.750353018203	-0.0342130753766246	0.272295744432242	-0.125646750183193	0.900011554878477	0.999768743672382
"PROKKA_00006_antis"	8.75886152548252	-0.235423803476967	0.685228668864465	-0.343569693117339	0.731169920097341	0.999768743672382
"PROKKA_00007_igtop"	7.82582203061168	-1.01297624421598	0.757413257700646	-1.33741551777317	0.181087041938796	0.999768743672382
"PROKKA_00007_sense"	4.10357986643236	0.521356720675394	0.931961475272823	0.559418746920597	0.575875970037924	NA
"PROKKA_00007_antis"	2.65026060354654	0.889200517411287	1.16330810106136	0.764372324580235	0.444645396387371	NA
"PROKKA_00008_sense"	277.123916106392	0.415991032712833	0.241870751378896	1.71988977725204	0.0854524791071078	0.999768743672382
"PROKKA_00008_antis"	4.05392228982308	-0.355827302047475	1.00646156067656	-0.353542863383954	0.723681500444387	NA
"PROKKA_00009_sense"	241.212692064929	0.138515425346225	0.238066397513165	0.58183526441847	0.560677648249662	0.999768743672382
"PROKKA_00009_antis"	3.80975917423853	0.593278697609609	1.00925798548399	0.587836515680479	0.556642031491999	NA
"PROKKA_00010_igtop"	6.7567364913515	1.10311786726996	0.798089559106126	1.38219809378972	0.166910885260835	NA
"PROKKA_00010_sense"	17.4593343236378	0.0803173337357895	0.496402884854616	0.161798684468388	0.871464389035345	0.999768743672382
"PROKKA_00011_igtop"	88.0710537973881	0.0637074623017345	0.323274651214724	0.197069154857487	0.843773420930246	0.999768743672382
"PROKKA_00011_sense"	425.251048217445	0.00866058287932867	0.232243183587487	0.0372910099902509	0.970252973497255	0.999768743672382
"PROKKA_00011_antis"	14.8906192993961	0.553550435241777	0.523080517471732	1.05825091310477	0.289941065336917	0.999768743672382
"PROKKA_00012_igtop"	124.566295373386	-0.344741770200278	0.287572442596654	-1.19879974272712	0.230605822639571	0.999768743672382
"PROKKA_00012_sense"	39.7481351092041	-0.182259446585384	0.385218404607502	-0.473132758989247	0.636118466476512	0.999768743672382
"PROKKA_00012_antis"	3.18231248820442	-0.0634549096710153	1.12595434049243	-0.0563565567350302	0.955057764623184	NA
"PROKKA_00013_igtop"	14.0355195546629	-0.0801758761426405	0.547645750039084	-0.146400983002093	0.883604851348669	0.999768743672382
"PROKKA_00013_sense"	53.8180851245298	0.203776459977239	0.356743029789172	0.571213571005624	0.567854880046063	0.999768743672382
"PROKKA_00013_antis"	14.7069280106452	0.32725408503229	0.527035446952663	0.620933728318436	0.534643228159739	0.999768743672382
"PROKKA_00014_igtop"	3.13688001075015	0.052329691031237	1.10704140451341	0.047269858939231	0.962298150301061	NA
"PROKKA_00014_sense"	5.41814695601103	0.0678575265722758	0.833155543579056	0.0814464082910312	0.935086943194638	NA
"PROKKA_00014_antis"	11.7546776418635	-0.217870710050868	0.594856478099274	-0.366257606787814	0.714172859937074	0.999768743672382
"PROKKA_00015_igtop"	7.41319991425845	1.05024172193269	0.739159319017325	1.4208597455403	0.155357537584144	0.999768743672382
"PROKKA_00015_igbot"	13.9595408041324	0.486286667228358	0.58624192510295	0.829498277768111	0.406822510929289	0.999768743672382
"PROKKA_00015_sense"	10.7861383808166	0.0059293211403537	0.601072450012233	0.00986456980391137	0.992129339703352	0.999976899377875
"PROKKA_00016_igbot"	22.7433742275712	0.1275913878408	0.490377054363651	0.260190371277407	0.794716931160156	0.999768743672382
"PROKKA_00016_sense"	134.657727645432	0.0629137083983646	0.272061927303944	0.231247749443744	0.817122336426927	0.999768743672382
"PROKKA_00016_antis"	2.76543653559382	0.329661193824379	1.13950031340488	0.289303293686103	0.772349292040834	NA
